comp.no,outcome.no,method,sm,model,common,random,outclab,k,event.e.pooled,n.e.pooled,event.c.pooled,n.c.pooled,TE.pooled,lower.pooled,upper.pooled,level.ma,weight.pooled,Z.pooled,pval.TE.pooled,cd,cd_num,meta_id,total_n,cer,first_check,mh_te,mh_lower,mh_upper,mh_tau2,mh_I2,mhe_te,mhe_lower,mhe_upper,mhe_tau2,mhe_I2,ivf_te,ivf_lower,ivf_upper,ivf_tau2,ivf_I2,ivr_te,ivr_lower,ivr_upper,ivr_tau2,ivr_I2,ivrTACC_te,ivrTACC_lower,ivrTACC_upper,ivrTACC_tau2,ivrTACC_I2,peto_te,peto_lower,peto_upper,peto_tau2,peto_I2,log_te,log_lower,log_upper,log_tau2,log_I2,bayesf_te,bayesf_lower,bayesf_upper,bayesr_te,bayesr_lower,bayesr_upper,ROR_mh,ROR_mhe,ROR_log,ROR_TACC,ROR_peto,ROR_bayesf,ROR_bayesr
2,17,MH,RR,Fixed,TRUE,FALSE,2.17 Adverse effects 8. Fits,4,25,410,12,374,1.7546452727424464,0.8970840804753589,3.431986031371763,0.95,100,1.6426708097431708,0.1004510614045039,CD000059,37,370217,784,0.03208556149732621,0,1.8054435420885306,0.9029200831465368,3.610094009992431,1.1763623426543794,1,1.8656697287900184,0.9119794483204477,3.816668833199822,1.1763623426543794,1,1.7045367568778562,0.828506112969473,3.506848664198974,1.1763623426543794,1,1.8406148811988758,0.760428589034919,4.455202223775389,1.1763623426543794,1,1.8357072976677065,0.7604454620852019,4.4313779892514,1.173436222211858,1,1.7937482968512297,0.9189795083653927,3.50120206508171,1.1633000385408678,1,1.8471396941602174,0.9082669475495934,3.7565223076181615,1,1,1.854572842683049,0.9349743465058232,4.035883437936372,2.2443861728561307,0.6530443531699255,9.867801397656756,0.9808915273533828,1.0136122161387846,1.0035449093821798,0.9973337260383482,0.974537539152612,1.0075833144818875,1.219367612302613
1,4,MH,RR,Fixed,TRUE,FALSE,1.4 Withdrawals due to adverse events,6,28,299,9,362,3.1151211240762726,1.592244093112363,6.09453014122843,0.95,100,3.318381755645899,9.054064769891772e-4,CD000067,41,410104,661,0.024861878453038673,1,3.3781652076841517,1.6347099916093957,6.981054883730434,2.099512181188107,1.4032872370269132,3.6573699694544985,1.7154759020651447,7.7974602134397335,2.099512181188107,1.4032872370269132,3.1440615231731863,1.3556753793598375,7.2916592069157025,2.099512181188107,1.4032872370269132,2.634450996815695,0.8084454163071095,8.584787438496331,2.099512181188107,1.4032872370269132,2.6263721505122763,0.8060906718332723,8.55713992732221,2.110358315347214,1.4025159153910116,3.524287011051764,1.7900306892039213,6.938763123548445,3.2468332638785276,1.662895082433922,2.7692546134475915,0.7378015702035239,10.394083482345156,2.3559324604754037,1,3.956925040797657,1.874323939170466,9.004429707046267,2.8823510531170173,0.762992399987373,9.69276834131682,1.2823033002957338,1.388285443105688,1.0511695289814977,0.9969333852430037,1.337769051431068,1.5019922729936743,1.0940993233888059
1,5,MH,RR,Fixed,TRUE,FALSE,1.5 Serious adverse events,4,22,245,9,311,2.449611065145732,1.224211709267966,4.901598575684712,0.95,99.99999999999996,2.53158557007494,0.01135481079487447,CD000067,41,410105,556,0.028938906752411574,0,2.738578016856475,1.2550288348044496,5.975806568283439,1,1,2.944325515947698,1.2994436271019085,6.67135731250988,1,1,2.7010387560630833,1.2284978830398992,5.938643006613844,1,1,2.7010387560630833,1.2284978830398992,5.938643006613844,1,1,2.6834567191018284,1.2222071478675551,5.891750818064337,1,1,2.8207453169841425,1.3294696619319986,5.984795570081196,1,1,2.9765325906461637,1.3147034577252938,6.738969317467179,1,1,3.0333216558444387,1.3191824575858897,7.08036907015616,3.760960516671644,1.050764136041517,17.743558599752408,1.0138980829908961,1.090071554633751,1.1019955133796853,0.9934906387693297,1.044318712810896,1.1230204116973415,1.3924126442944702
2,4,MH,RR,Fixed,TRUE,FALSE,2.4 Serious adverse events,3,16,125,0,110,9.373882522853352,1.841237346115142,47.72316493452254,0.95,100,2.695106114437116,0.0070366217704154,CD000067,41,410204,235,0,0,10.84377575646904,2.0353217562651547,57.773407224005894,1,1,Inf,NA,NA,1,1,9.328629861853177,1.6776499886428944,51.872163853352305,1,1,9.328629861853177,1.6776499886428944,51.872163853352305,1,1,10.887459042777827,1.7721590988843954,66.8883310097754,1,1,7.520959335057359,2.647961624284467,21.36164995777512,1,1,86296832239.30023,0,Inf,1,1,6160.125681930856,11.354428413889382,1683695613248.4333,351.6787335982443,9.229528362765901,403592.40383310284,1.1624189100707734,Inf,9250751023.168686,1.1671016219969288,0.8062233625338936,660.3462430341424,37.69886240597198
1,1,MH,OR,Fixed,TRUE,FALSE,1.1 Ipsilateral stroke,5,8,406,3,391,2.0525715904525983,0.6601245930409302,6.382204478286851,0.95,100,1.2423944308951669,0.2140910932788127,CD000071,44,440101,797,0.0076726342710997444,1,2.0525715904525983,0.6601245930409303,6.382204478286849,1,1,2.6012298425871725,0.6801009647826743,9.949106153860969,1,1,2.121099042154455,0.6274892465999052,7.169941430880331,1,1,2.121099042154455,0.6274892465999052,7.169941430880331,1,1,2.153205801772834,0.6320273696917077,7.335592487157161,1,1,2.3902762029983946,0.7285222650421042,7.842478673304819,1,1,2.5797078774365176,0.6787329137982702,9.804876995969524,1,1,2.8277492481030455,0.8032324935971225,15.832421429543828,2.707008932847377,0.5186096714172913,16.400574489909506,0.967692479068657,1.2263594442742458,1.2162128340863525,1.0151368507459073,1.1269045695153062,1.333152857035298,1.2762293881844378
2,1,MH,OR,Random,FALSE,TRUE,2.1 Ipsilateral stroke,2,9,200,2,200,3.351432863499631,0.19019381126396595,59.05608686160946,0.95,100,0.8261674983629654,0.4087090903816689,CD000071,44,440201,400,0.01,0,3.889134077070818,0.9614345572647003,15.732078439603251,9.754140024002634,1.8027796681189676,4.571428571428572,0.9879738394219348,21.152340628675855,9.754140024002634,1.8027796681189676,2.4441845123839614,0.47845992347662153,12.485973510944488,9.754140024002634,1.8027796681189676,3.274816105133736,0.2211591459680801,48.49186985009946,9.754140024002634,1.8027796681189676,3.274816105133736,0.2211591459680801,48.49186985009946,9.754140024002634,1.8027796681189676,3.68738683649493,1.1142280521539405,12.202907345288745,3.758558901525921,1.8639519796727968,4.4304009792283034,0.5828209039034471,33.67836106303911,2.2186066046560913,1,5.4810278883484855,1.2128514558396635,36.829858355544395,5.403479967415637,0.690976461453098,60.542687681624145,1.1875885400020025,1.395934435604556,1.352870157283954,1,1.1259828699127352,1.673690281343188,1.6500101971970031
2,2,MH,OR,Random,FALSE,TRUE,2.2 Any stroke,2,7,144,1,151,2.652466974516743,0.06308411870339495,111.5269769239619,0.95,100,0.511377348020994,0.6090868552724613,CD000071,44,440202,295,0.006622516556291391,0,4.340834986749545,0.9016022904713236,20.899290719790205,100.35340775126832,1.9244302372020199,7.5568181818181825,0.9111827175905366,62.67184389105116,100.35340775126832,1.9244302372020199,3.059256059460128,0.3574468084389418,26.183049943058037,100.35340775126832,1.9244302372020199,2.659151943800967,0.06744822860877625,104.83728344053772,100.35340775126832,1.9244302372020199,2.5729588238020464,0.05929191870750671,111.65294113078966,136.24829111217647,1.9397369072917174,4.761930885400136,1.1683685398497394,19.408247469795796,220.74073432732962,2.0151221948514633,3.850823688793561,0.10663917349347565,139.05624543386855,22.624776641542308,1,10.117075608620045,1.5975440587078913,382.4446585984364,7.120439135872481,0.4903565938360345,261.4506455195102,1.6324132950991872,2.841815113060646,1.4481397716932374,0.9675862373341039,1.7907705110650713,3.8046248662868023,2.6777105206310967
2,4,MH,OR,Fixed,TRUE,FALSE,2.4 Death from all causes,4,3,296,3,303,1.029424655173074,0.2971704019645433,3.56601839776978,0.95,100,0.04574758623332836,0.9635114351565576,CD000071,44,440204,599,0.009900990099009901,0,1.0294246551730737,0.2971704019645433,3.566018397769778,1.3030372166504256,1.082973343721644,1.0245614035087718,0.20880868302230896,5.027214646278441,1.3030372166504256,1.082973343721644,1.0342604662270796,0.21583409378901117,4.956097033705607,1.3030372166504256,1.082973343721644,1.0343374659323419,0.19939206339851315,5.365579628378107,1.3030372166504256,1.082973343721644,1.023393119066289,0.20242441826177598,5.173948306956782,1.2278296646666345,1.06427627004981,1.0250127923112256,0.2059188689334561,5.102258136145744,18.189130479843392,1.6739431987671667,1.0291975959129736,0.11040436815482402,9.594255273918362,6.393972693484751,1,1.0300450561699945,0.17220822698653826,5.912845661562684,1.025927855631942,0.12372245639809969,8.451499324390927,0.9952502825034576,0.9905484788615309,0.9950307610536613,0.9894189785959385,0.9909848826633084,0.9958500877095482,0.9918695681270526
2,5,MH,OR,Fixed,TRUE,FALSE,2.5 Complication requiring further operation,2,7,144,1,151,5.425304425304425,0.922766775240456,31.89747279268679,0.95,100,1.8710316276279,0.06134069733567984,CD000071,44,440205,295,0.006622516556291391,0,5.425304425304426,0.9227667752404566,31.89747279268679,1,1,7.461366181410976,0.9060598747886056,61.44404673707942,1,1,5.301602796390943,0.8933128438070169,31.463772636378035,1,1,5.301602796390943,0.8933128438070169,31.463772636378035,1,1,5.117788731148432,0.8731824450509191,29.995749050065378,1,1,4.761930885400137,1.1683685398497399,19.408247469795807,1,1,7.499430341318173,0.9089052358110248,61.878239037867154,1,1,11.858305383262879,1.5497584716192205,464.5949744533098,9.649453362562559,0.893113761190631,240.28398972099214,1.0233328737863372,1.4073793280949467,1.4145590737999831,0.9653285860329553,0.898205895138318,2.236739687729039,1.8201011530194995
2,7,MH,OR,Fixed,TRUE,FALSE,2.7 Early re-stenosis or occlusion,2,16,200,2,200,7.25636033803814,1.877929960987543,28.03872692236272,0.95,100,2.873704533550881,0.00405688298434735,CD000071,44,440207,400,0.01,0,7.25636033803814,1.8779299609875437,28.038726922362695,1,1,8.954545454545457,1.9998503000806618,40.094943253645816,1,1,7.179927512461287,1.8561259330170279,27.77363225587,1,1,7.179927512461287,1.8561259330170279,27.77363225587,1,1,7.179927512461287,1.8561259330170279,27.77363225587,1,1,5.179083443331195,2.0029232021891343,13.391879071384611,1,1,8.827131196351537,1.992142253978398,39.11279177076649,1,1,10.177267049842321,2.657003915565057,140.72486388957324,12.388240716085248,1.8724809108198242,145.44458796251183,1.0106453478038877,1.2471637685762413,1.2294178710065538,1,0.7213280961879516,1.4174609746656819,1.7253991345434274
3,1,MH,OR,Fixed,TRUE,FALSE,3.1 Any stroke,2,3,141,2,149,1.4977128206286636,0.2880190621130452,7.788177895652792,0.95,100,0.48020966732352727,0.6310783150858812,CD000071,44,440301,290,0.013422818791946308,0,1.4977128206286636,0.2880190621130454,7.7881778956527885,1.1947303457393343,1.0838549639009327,1.5788121073672188,0.2570266372004014,9.69801300565522,1.1947303457393343,1.0838549639009327,1.5362969214536404,0.2385922305965052,9.892225848960667,1.1947303457393343,1.0838549639009327,1.4935521671682848,0.21019161941914524,10.61268799497102,1.1947303457393343,1.0838549639009327,1.44702898426792,0.18596365688243083,11.259688674735195,1.3770202285670903,1.141143224942668,1.5583979134198083,0.26678263231337307,9.103306446494916,5.228249044591751,1.486447488517658,1.5710113197301347,0.2581642610939911,9.560101604542599,1,1,1.6724494930208835,0.25120321739476514,14.267889499868609,1.3095389069838628,0.1065155652173432,15.634144317267525,1.0027857436464822,1.0570853446388708,1.0518623682952497,0.9688506475213579,1.0434171284250944,1.1197797638309352,0.8767948892382489
3,3,MH,OR,Random,FALSE,TRUE,3.3 Combined stroke and TIA,2,4,141,3,149,1.1752880686883576,0.0677348722962417,20.392775502107973,0.95,100,0.1109310128397748,0.9116710526910868,CD000071,44,440303,290,0.020134228187919462,0,1.382470962648239,0.3328777280240121,5.741525496195656,11.468092257553698,1.7644024635884523,1.4179649932679361,0.30912977105291295,6.504144571016371,11.468092257553698,1.7644024635884523,1.5297731999631683,0.2548791218143043,9.18163098910291,11.468092257553698,1.7644024635884523,1.1765268036709962,0.06833822263776156,20.25536027024819,11.468092257553698,1.7644024635884523,1.1470707190527734,0.06130408476287901,21.46302713102366,13.867960457501654,1.7793921365010574,1.407405865519697,0.3152565796131811,6.283108421494875,31.12314678640544,2.0279215483262245,1.085929265898572,0.10352647781988315,11.39073206553665,2.6142243748644196,1,1.3933193668662935,0.2928277481512408,6.749474258635367,1.170415396223585,0.10656770098463737,10.041307135718599,1.1750441709739687,1.2052126554563867,0.9229957723957143,0.9749635243954375,1.196237825715753,1.1842648739653545,0.9948055518766403
3,4,MH,OR,Fixed,TRUE,FALSE,3.4 Death from all causes,2,3,141,0,149,4.38563337632479,0.4814308023243291,39.95128691116987,0.95,100,1.311477085404697,0.1896966304844353,CD000071,44,440304,290,0,0,4.38563337632479,0.4814308023243298,39.95128691116982,1,1,Inf,NA,NA,1,1,4.3248868813067105,0.4715892105739447,39.66300779726174,1,1,4.3248868813067105,0.4715892105739447,39.66300779726174,1,1,4.103567402202277,0.45935078573714194,36.65883666095046,1,1,7.899816612552001,0.8168401829928577,76.40062745602982,1,1,11625837031.171879,0,Inf,1,1,12286190.601979025,3.4438355628696105,512765893345621.3,108.83568764543249,1.3390803712531163,786537.8636404589,1.014045799736553,Inf,2688125111.762294,0.9488265276807506,1.826594967534774,2840812.011773798,25.164979023115894
3,6,MH,OR,Random,FALSE,TRUE,3.6 Complication requiring further operation,2,3,141,6,149,0.7034435038155266,0.07760285979350387,6.376475871855525,0.95,100,0.3127641424821569,0.7544598601858657,CD000071,44,440306,290,0.040268456375838924,0,0.5528482939632546,0.14933275009614386,2.0467126999355627,3.2444802603499743,1.5057653201394208,0.5064635272391506,0.12548876298362077,2.0440499876232088,3.2444802603499743,1.5057653201394208,0.5246741890255995,0.12284787812819944,2.240844602479789,3.2444802603499743,1.5057653201394208,0.7025735740000192,0.07782905823653277,6.342227929612299,3.2444802603499743,1.5057653201394208,0.676158594035236,0.08214917393477121,5.565368735791908,2.7600665562933377,1.4660864298749317,0.5153803035444716,0.13650493816611312,1.9458406475988588,16.52262196217787,1.7378605210417122,0.49997528347452314,0.12202012061105298,2.0486398704869515,1,1,0.48450542032088706,0.09219921447903168,1.8968287922604585,0.5832056188994086,0.06790855038281934,5.798652010270736,0.7868902481140566,0.7208690249416309,0.7116340579506474,0.962402542676929,0.733560615737673,0.6896152065077157,0.8300989967200113
3,8,MH,OR,Random,FALSE,TRUE,3.8 Wound haemorrhage,2,3,141,6,149,0.7034435038155266,0.07760285979350387,6.376475871855525,0.95,100,0.3127641424821569,0.7544598601858657,CD000071,44,440308,290,0.040268456375838924,0,0.5528482939632546,0.14933275009614386,2.0467126999355627,3.2444802603499743,1.5057653201394208,0.5064635272391506,0.12548876298362077,2.0440499876232088,3.2444802603499743,1.5057653201394208,0.5246741890255995,0.12284787812819944,2.240844602479789,3.2444802603499743,1.5057653201394208,0.7025735740000192,0.07782905823653277,6.342227929612299,3.2444802603499743,1.5057653201394208,0.676158594035236,0.08214917393477121,5.565368735791908,2.7600665562933377,1.4660864298749317,0.5153803035444716,0.13650493816611312,1.9458406475988588,16.52262196217787,1.7378605210417122,0.49997528347452314,0.12202012061105298,2.0486398704869515,1,1,0.47385240950337115,0.09312228454352225,2.004559562458494,0.5894355349995724,0.06759003644117251,5.41567366775368,0.7868902481140566,0.7208690249416309,0.7116340579506474,0.962402542676929,0.733560615737673,0.6744523663273424,0.8389662760067834
4,1,MH,OR,Fixed,TRUE,FALSE,4.1 Ipsilateral stroke,4,17,389,12,387,1.4535336254592148,0.6892713485930776,3.0652079252287487,0.95,100,0.9824477405974592,0.3258793294165375,CD000071,44,440401,776,0.031007751937984496,0,1.4535336254592148,0.6892713485930779,3.0652079252287474,1,1,1.4789380181399443,0.6915054829853895,3.1630373371109193,1,1,1.4280886529743277,0.6660868418203935,3.06181877903535,1,1,1.4280886529743277,0.6660868418203935,3.06181877903535,1,1,1.4316535141795508,0.6672441170111857,3.0717869703275293,1,1,1.4685304914061017,0.696940424771557,3.094356027484459,1,1,1.4765272415145816,0.6918522052362335,3.1511537846298427,1,1,1.4858056630640017,0.698487137098758,3.206695295741853,1.5746405219626332,0.49634234148105777,5.808394310620949,1.0178175020380507,1.0356065886103856,1.0339184744864187,1.0024962464324594,1.02831885705943,1.0404155652168126,1.1026209883280544
4,8,MH,OR,Fixed,TRUE,FALSE,4.8 Pseudoaneurysm formation,2,1,389,14,387,0.08781082261810173,0.01577705502889368,0.48873129711130975,0.95,100,2.777392872710101,0.00547969002173799,CD000071,44,440408,776,0.03617571059431524,0,0.08781082261810172,0.015777055028893698,0.4887312971113094,1,1,0.05725398843807102,0.007040294113917524,0.46560827417517353,1,1,0.09154926056582463,0.016441824639688032,0.5097528585676656,1,1,0.09154926056582463,0.016441824639688032,0.5097528585676656,1,1,0.09072008186699358,0.016129797400739557,0.5102440563560123,1,1,0.15385230609715783,0.05411736477142432,0.4373925484249065,1,1,0.06080500396542348,0.007829833688917553,0.4722001327395112,1,1,0.04268426178574128,0.001354965228458422,0.25556478200960014,0.03553651637979255,0.0011327882506494734,0.32376087273754534,0.9591647390200935,0.6253899603799089,0.6641779910576581,0.9909428138064003,1.6805412206091694,0.4662436542024385,0.38816825127977433
5,2,MH,OR,Fixed,TRUE,FALSE,5.2 Any stroke,2,9,152,0,152,10.581742243436754,1.3420936931506635,83.43178235467926,0.95,100,2.2392424422496995,0.02514014567079401,CD000071,44,440502,304,0,0,10.581742243436752,1.3420936931506644,83.43178235467926,1,1,Inf,NA,NA,1,1,9.481735602436368,1.1655848283947432,77.13150329721192,1,1,9.481735602436368,1.1655848283947432,77.13150329721192,1,1,9.481735602436368,1.1655848283947432,77.13150329721192,1,1,7.7878294168207285,2.0727181933317937,29.261231565689066,1,1,82447050189.43344,0,Inf,1,1,569924.7373019716,35.121233954481504,33687957771.32801,468.5625195187896,5.453162504055598,112016640.23662396,1.1160132160527376,Inf,8695354273.351427,1,0.821350620114277,60107.6386432382,49.417378754833734
5,5,MH,OR,Random,FALSE,TRUE,5.5 Arterial occlusion/re-stenosis > 50%,3,40,242,8,248,3.728851479438747,0.7076698935458666,19.64804986410143,0.95,100,1.5521653307269008,0.12062266923183076,CD000071,44,440505,490,0.03225806451612903,0,5.6183229800214525,2.647729569306495,11.921743622822065,4.8078662062849915,1.9711610554574022,5.9613677461778725,2.7516792662281957,12.914988255111094,4.8078662062849915,1.9711610554574022,5.103665758147891,2.230007571052154,11.680410644795115,4.8078662062849915,1.9711610554574022,3.6298424545911194,0.6324671913634234,20.832315770797248,4.8078662062849915,1.9711610554574022,3.6298424545911194,0.6324671913634234,20.832315770797248,4.8078662062849915,1.9711610554574022,4.742556768800349,2.584464740945688,8.702709055749766,1.7857822920588846,1.8596210567400326,5.209165487892968,1.3496553122944082,20.105433463693128,1.2882083560100392,1.464846813523257,6.522900399340536,3.067230969852598,15.838922762823376,4.572166967749835,0.8583473651590012,19.470276516635913,1.5478145540215529,1.642321346106297,1.4350940992781325,1,1.3065461733199577,1.7970202511379525,1.2596047968877655
1,17,MH,RR,Fixed,TRUE,FALSE,1.17 Other birth trauma (outcome not prespecified),2,1,61,1,57,1.1599999999999997,0.16549230754136326,8.130891519919615,0.95,100,0.1493890252377414,0.8812466711928316,CD000078,48,480117,118,0.017543859649122806,1,1.1751025991792066,0.14610315661560871,9.451309270686927,1,1,1.2,0.06585059618582992,21.86768356563287,1,1,1.1657963967278906,0.11016504498421002,12.336773781724785,1,1,1.1657963967278906,0.11016504498421002,12.336773781724785,1,1,1.1261559294394858,0.09978586298725586,12.709487490965365,1,1,1.1841368167898545,0.07263959758342729,19.303245716178317,17.129743295076686,1.5095843069659671,1.1957135931693015,0.06791622506438277,21.051390820595444,1,1,1.156359619671283,0.02965886685603177,46.97666149562247,0.6902103901979895,0.011791957489798697,17.04517030046931,1.0079826996184207,1.0293392597267503,1.0256624540317514,0.9659970922884424,1.0157320953413829,0.9919052957419544,0.592050543418425
2,2,MH,RR,Fixed,TRUE,FALSE,2.2 Major maternal postpartum complications,3,7,58,0,58,7.209771986970685,1.3650124388234723,38.08083400976945,0.95,100,2.326411704702549,0.01999659780451856,CD000078,48,480202,116,0,0,9.524668355939784,1.5594934107599174,58.17229278733184,1,1,Inf,NA,NA,1,1,9.140332747807145,1.450052849983862,57.61561224583334,1,1,9.140332747807145,1.450052849983862,57.61561224583334,1,1,8.203073389990953,1.4037822273207698,47.93507976661507,1,1,12.882543161629611,2.678074513245417,61.96986584594011,1,1,85242571676.8667,0,Inf,1,1,79406.72253686155,28.34990602672029,26668892976005.74,84.44004742287139,4.404880621454706,19816.83892454465,1.0420483169198458,Inf,9325981233.814188,0.8974589455683603,1.4094173064673448,8687.50894828331,9.238180901360444
2,6,MH,RR,Fixed,TRUE,FALSE,2.6 Maternal wound infection (outcome not prespecified),2,1,53,1,50,1.1638288080994017,0.17593315203503115,7.698932684911888,0.95,100,0.15738421711269637,0.8749420514148074,CD000078,48,480206,103,0.02,0,1.1720222275912056,0.16007497719204225,8.581204420975167,1.2083234624218844,1.0654632536025321,1.1728395061728396,0.07643635862511605,17.996049680835533,1.2083234624218844,1.0654632536025321,1.17996735858382,0.1163150404231485,11.97027454281126,1.2083234624218844,1.0654632536025321,1.180721917632033,0.10774684968163112,12.938700768476707,1.2083234624218844,1.0654632536025321,1.1294945781632155,0.11015859269225278,11.581102943681866,1.0697827358822598,1.0241632341294897,1.1793809265643616,0.07299588328016555,19.05503855067067,97.58213605511698,1.7022365995933935,1.1869241858073292,0.061237730510296726,23.00524547717379,1.5118380721837512,1,1.1397638292501358,0.029701826918965876,40.69627252648495,0.8231997712217402,0.018436887400266215,29.447320797113452,0.9926318890918238,0.9933240745839615,1.00525294574673,0.9566135440497665,0.9988642617303481,0.9653109781649183,0.697200381333386
1,5,MH,RR,Fixed,TRUE,FALSE,1.5 Dislocation,2,2,72,0,76,3.1333333333333333,0.33386099102559263,29.40678318727323,0.95,100,0.9997060481751396,0.31745279763076306,CD000086,54,540105,148,0,1,3.227378190255221,0.32778859049295617,31.7764873001548,1,1,Inf,NA,NA,1,1,3.2272813766526265,0.32775874245366005,31.777474511031354,1,1,3.2272813766526265,0.32775874245366005,31.777474511031354,1,1,3.135965417693662,0.3236810926666443,30.38261833569255,1,1,7.740495046725431,0.483496205416848,123.92085583531062,1,1,8000321989.001412,0,Inf,1,1,67663.68356477088,2.2337754363197706,28115958109180107e5,83.84867879894549,0.5538090258920694,341313.39771499706,1.000029998500687,Inf,2478966366.824649,0.9717049899585519,2.398456825835856,20966.155617627748,25.981211122630498
2,3,MH,RR,Fixed,TRUE,FALSE,2.3 Neonatal mortality,2,9,396,4,399,2.1154061624649856,0.6983952952461058,6.407464744758802,0.95,100,1.325098798357854,0.1851383846547994,CD000102,65,650203,795,0.010025062656641603,1,2.1575715996697635,0.6933763193873748,6.713692229660395,1,1,2.3040611814345993,0.6987788969257577,7.597106826135061,1,1,2.1484376857326835,0.6888320324640547,6.700885371089756,1,1,2.1484376857326835,0.6888320324640547,6.700885371089756,1,1,2.146187323110532,0.6883579031057105,6.691460946549186,1,1,2.204542644619241,0.732876435387053,6.63141566201141,1,1,2.302977315282082,0.6991380168599324,7.586062246371061,1,1,2.452721191721828,0.756984396293899,9.673261302727209,2.6315962572522986,0.41054777404113085,22.46043800397189,1.0042514213922686,1.0724356571919111,1.071931166808171,0.99895255857915,1.0261143058787037,1.1416301287255508,1.224888333847506
1,4,MH,RR,Random,FALSE,TRUE,1.4 Venous thromboembolic events at early follow-up (within 28 days),3,7,325,8,296,0.8346676343502865,0.2027336364956404,3.4363812136664587,0.95,100,0.2502987837858811,0.8023562971758824,CD000103,66,660104,621,0.02702702702702703,1,0.8732197576363395,0.3209390106756065,2.3758805248427337,1.2263233034477121,1.4329384159186818,0.8664590005113163,0.3095750823281054,2.4251021559008428,1.2263233034477121,1.4329384159186818,0.727539085752466,0.23241570263426845,2.277441305807406,1.2263233034477121,1.4329384159186818,0.770479095826202,0.21720076633951443,2.73313049078853,1.2263233034477121,1.4329384159186818,0.770479095826202,0.21720076633951443,2.73313049078853,1.2263233034477121,1.4329384159186818,0.8648500367916458,0.3075287398968714,2.4321810910724593,3.6339808809934944,1.783829062326976,0.968657712248476,0.23624984756568088,3.971633307562626,1.5055317966707258,1,0.8556127892688382,0.2917225171078952,2.575330409586216,0.9333131770394854,0.19775119175593098,4.970181004982282,1.1333464624370715,1.1245717180453714,1.257214786872008,1,1.1224834540958541,1.110494488304508,1.2113413356642373
8,1,MH,RR,Random,FALSE,TRUE,8.1 Mortality at early follow-up (not later than 28 days),2,4,43,1,40,2.873109824562997,0.4796525783694201,17.209873221285477,0.95,100,1.155549853260882,0.2478653495442763,CD000103,66,660801,83,0.025,0,3.123456790123457,0.4628747849266702,21.076936220049003,1,1,4.447332421340629,0.4509296174399705,43.86220133021211,1,1,3.1256179016930674,0.46346092080224266,21.07941970700218,1,1,3.1256179016930674,0.46346092080224266,21.07941970700218,1,1,3.229938777195207,0.47158052531628314,22.122424367359784,1,1,3.491210446697456,0.5710376039433925,21.34456697590394,1,1,4.353395106990809,0.4542603842463325,41.72067302108025,1,1,5.346004447277226,0.6536965633446379,111.99294306858155,5.725677733869266,0.44272231449228105,172.31000049989206,0.9993085810109931,1.422865033800716,1.3928110357419843,1.0333760807569063,1.1169664867885343,1.7103832315464509,1.8318546648865213
3,16,Inverse,RR,Fixed,TRUE,FALSE,3.16 Apgar score < 7 at 5 minutes,2,1,39,1,39,1.062544368448494,0.11655084074979416,9.686764399626195,0.95,100,0.05380038794348808,0.9570942004327794,CD000110,69,690316,78,0.02564102564102564,1,1.0915254237288137,0.13957476746672687,8.536125635533585,1,1,1.105263157894737,0.059572588354497163,20.50618719015634,1,1,1.0849372390681804,0.1068722404891129,11.013980874077369,1,1,1.0849372390681804,0.1068722404891129,11.013980874077369,1,1,1.0631883711386056,0.09677272155605253,11.680662632492261,1,1,1.0955795132996828,0.067425866078623,17.80169154315863,13.653935263558632,1.4805638728172406,1.098825356400157,0.06470188878371025,18.661235190585646,1,1,1.0872434921770584,0.02731465629070092,48.84555021623218,0.9216571031486409,0.016410407214373077,41.29992846151664,1.0060724108486603,1.0187346494291356,1.0128008485946198,0.9799538008776856,1.009809115078991,1.002125701861666,0.8495026900728601
1,4,MH,RR,Fixed,TRUE,FALSE,"1.4 Poor ROP outcome, all infants < 2001 g birth weight",2,11,250,9,238,1.134029642112964,0.4919116591300744,2.61433776842195,0.95,100,0.2951498852571138,0.7678793836185455,CD000122,76,760104,488,0.037815126050420166,1,1.1407086291097734,0.47465754245491093,2.7413789103522035,1.2774723676651691,1.167905576863761,1.1455788696803961,0.4663123154789555,2.814317578788973,1.2774723676651691,1.167905576863761,1.0707406018058763,0.4329984943348239,2.6477815774321596,1.2774723676651691,1.167905576863761,1.1996312454783873,0.3440199349870305,4.183231780397497,1.2774723676651691,1.167905576863761,1.1865049035018493,0.3515163224948173,4.0049175413602285,1.2438061001209275,1.1533853032106876,1.1457166493640194,0.4672805306194133,2.809161851639492,3.288673661682351,1.6720586633317955,1.146778960597353,0.46527358505313254,2.826513317575434,1,1,1.121002884503153,0.4593621827046981,2.8118339346744907,1.5671023949467222,0.2992787044443293,12.68310794340186,0.9508827261788128,0.954942507539943,0.9559428907172571,0.9890580192654923,0.9550573592363645,0.9344562245510044,1.3063200886550728
